"GEO_ID","NAME","H3_001N","H3_002N","H3_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1500000US191779501002","Block Group 2; Census Tract 9501; Van Buren County; Iowa","333","282","51",
"1500000US191779501003","Block Group 3; Census Tract 9501; Van Buren County; Iowa","346","294","52",
"1500000US191779501004","Block Group 4; Census Tract 9501; Van Buren County; Iowa","603","522","81",
"1500000US191779501005","Block Group 5; Census Tract 9501; Van Buren County; Iowa","331","287","44",
"1500000US191779502001","Block Group 1; Census Tract 9502; Van Buren County; Iowa","306","239","67",
"1500000US191779502002","Block Group 2; Census Tract 9502; Van Buren County; Iowa","292","251","41",
"1500000US191779502003","Block Group 3; Census Tract 9502; Van Buren County; Iowa","472","413","59",
"1500000US191779502004","Block Group 4; Census Tract 9502; Van Buren County; Iowa","463","390","73",
"1500000US191799601001","Block Group 1; Census Tract 9601; Wapello County; Iowa","236","212","24",
"1500000US191799601002","Block Group 2; Census Tract 9601; Wapello County; Iowa","248","227","21",
"1500000US191799601003","Block Group 3; Census Tract 9601; Wapello County; Iowa","354","316","38",
"1500000US191799601004","Block Group 4; Census Tract 9601; Wapello County; Iowa","351","315","36",
"1500000US191799602001","Block Group 1; Census Tract 9602; Wapello County; Iowa","273","248","25",
"1500000US191799602002","Block Group 2; Census Tract 9602; Wapello County; Iowa","581","504","77",
"1500000US191799602003","Block Group 3; Census Tract 9602; Wapello County; Iowa","292","247","45",
"1500000US191799603001","Block Group 1; Census Tract 9603; Wapello County; Iowa","613","576","37",
"1500000US191799603002","Block Group 2; Census Tract 9603; Wapello County; Iowa","641","585","56",
"1500000US191799603003","Block Group 3; Census Tract 9603; Wapello County; Iowa","547","506","41",
"1500000US191799604001","Block Group 1; Census Tract 9604; Wapello County; Iowa","405","370","35",
"1500000US191799604002","Block Group 2; Census Tract 9604; Wapello County; Iowa","377","321","56",
"1500000US191799604003","Block Group 3; Census Tract 9604; Wapello County; Iowa","519","481","38",
"1500000US191799604004","Block Group 4; Census Tract 9604; Wapello County; Iowa","489","393","96",
"1500000US191799605001","Block Group 1; Census Tract 9605; Wapello County; Iowa","535","448","87",
"1500000US191799605002","Block Group 2; Census Tract 9605; Wapello County; Iowa","328","274","54",
"1500000US191799605003","Block Group 3; Census Tract 9605; Wapello County; Iowa","280","242","38",
"1500000US191799606001","Block Group 1; Census Tract 9606; Wapello County; Iowa","364","299","65",
"1500000US191799606002","Block Group 2; Census Tract 9606; Wapello County; Iowa","436","395","41",
"1500000US191799606003","Block Group 3; Census Tract 9606; Wapello County; Iowa","669","616","53",
"1500000US191799607001","Block Group 1; Census Tract 9607; Wapello County; Iowa","332","291","41",
"1500000US191799607002","Block Group 2; Census Tract 9607; Wapello County; Iowa","371","349","22",
"1500000US191799607003","Block Group 3; Census Tract 9607; Wapello County; Iowa","440","426","14",
"1500000US191799607004","Block Group 4; Census Tract 9607; Wapello County; Iowa","289","268","21",
"1500000US191799608001","Block Group 1; Census Tract 9608; Wapello County; Iowa","460","408","52",
"1500000US191799608002","Block Group 2; Census Tract 9608; Wapello County; Iowa","365","338","27",
"1500000US191799608003","Block Group 3; Census Tract 9608; Wapello County; Iowa","342","315","27",
"1500000US191799608004","Block Group 4; Census Tract 9608; Wapello County; Iowa","414","397","17",
"1500000US191799609001","Block Group 1; Census Tract 9609; Wapello County; Iowa","630","579","51",
"1500000US191799609002","Block Group 2; Census Tract 9609; Wapello County; Iowa","424","380","44",
"1500000US191799609003","Block Group 3; Census Tract 9609; Wapello County; Iowa","315","289","26",
"1500000US191799610001","Block Group 1; Census Tract 9610; Wapello County; Iowa","382","346","36",
"1500000US191799610002","Block Group 2; Census Tract 9610; Wapello County; Iowa","365","345","20",
"1500000US191799610003","Block Group 3; Census Tract 9610; Wapello County; Iowa","731","654","77",
"1500000US191799611001","Block Group 1; Census Tract 9611; Wapello County; Iowa","642","589","53",
"1500000US191799611002","Block Group 2; Census Tract 9611; Wapello County; Iowa","426","385","41",
"1500000US191799611003","Block Group 3; Census Tract 9611; Wapello County; Iowa","268","233","35",
"1500000US191810201011","Block Group 1; Census Tract 201.01; Warren County; Iowa","751","726","25",
"1500000US191810202011","Block Group 1; Census Tract 202.01; Warren County; Iowa","1339","1280","59",
"1500000US191810202012","Block Group 2; Census Tract 202.01; Warren County; Iowa","455","436","19",
"1500000US191810202021","Block Group 1; Census Tract 202.02; Warren County; Iowa","1318","1204","114",
"1500000US191810202022","Block Group 2; Census Tract 202.02; Warren County; Iowa","999","943","56",
"1500000US191810202023","Block Group 3; Census Tract 202.02; Warren County; Iowa","288","276","12",
"1500000US191810202024","Block Group 4; Census Tract 202.02; Warren County; Iowa","614","601","13",
"1500000US191810203001","Block Group 1; Census Tract 203; Warren County; Iowa","764","738","26",
"1500000US191810203002","Block Group 2; Census Tract 203; Warren County; Iowa","579","560","19",
"1500000US191810204001","Block Group 1; Census Tract 204; Warren County; Iowa","790","754","36",
"1500000US191810204002","Block Group 2; Census Tract 204; Warren County; Iowa","1071","1003","68",
"1500000US191810205001","Block Group 1; Census Tract 205; Warren County; Iowa","469","432","37",
"1500000US191810205002","Block Group 2; Census Tract 205; Warren County; Iowa","470","449","21",
"1500000US191810206001","Block Group 1; Census Tract 206; Warren County; Iowa","1096","984","112",
"1500000US191810206002","Block Group 2; Census Tract 206; Warren County; Iowa","445","420","25",
"1500000US191810207011","Block Group 1; Census Tract 207.01; Warren County; Iowa","271","256","15",
"1500000US191810207021","Block Group 1; Census Tract 207.02; Warren County; Iowa","850","819","31",
"1500000US191810207022","Block Group 2; Census Tract 207.02; Warren County; Iowa","635","611","24",
"1500000US191810208001","Block Group 1; Census Tract 208; Warren County; Iowa","283","268","15",
"1500000US191810208002","Block Group 2; Census Tract 208; Warren County; Iowa","287","283","4",
"1500000US191810208003","Block Group 3; Census Tract 208; Warren County; Iowa","588","446","142",
"1500000US191810209001","Block Group 1; Census Tract 209; Warren County; Iowa","405","393","12",
"1500000US191810209002","Block Group 2; Census Tract 209; Warren County; Iowa","612","564","48",
"1500000US191810209003","Block Group 3; Census Tract 209; Warren County; Iowa","646","602","44",
"1500000US191810210001","Block Group 1; Census Tract 210; Warren County; Iowa","540","515","25",
"1500000US191810210002","Block Group 2; Census Tract 210; Warren County; Iowa","709","647","62",
"1500000US191810211001","Block Group 1; Census Tract 211; Warren County; Iowa","314","277","37",
"1500000US191810211002","Block Group 2; Census Tract 211; Warren County; Iowa","701","685","16",
"1500000US191810211003","Block Group 3; Census Tract 211; Warren County; Iowa","405","384","21",
"1500000US191810211004","Block Group 4; Census Tract 211; Warren County; Iowa","593","566","27",
"1500000US191810212001","Block Group 1; Census Tract 212; Warren County; Iowa","618","591","27",
"1500000US191810212002","Block Group 2; Census Tract 212; Warren County; Iowa","471","456","15",
"1500000US191810212003","Block Group 3; Census Tract 212; Warren County; Iowa","481","447","34",
"1500000US191839601011","Block Group 1; Census Tract 9601.01; Washington County; Iowa","838","799","39",
"1500000US191839601012","Block Group 2; Census Tract 9601.01; Washington County; Iowa","723","665","58",
"1500000US191839601021","Block Group 1; Census Tract 9601.02; Washington County; Iowa","709","654","55",
"1500000US191839601022","Block Group 2; Census Tract 9601.02; Washington County; Iowa","627","611","16",
"1500000US191839602001","Block Group 1; Census Tract 9602; Washington County; Iowa","473","413","60",
"1500000US191839602002","Block Group 2; Census Tract 9602; Washington County; Iowa","667","620","47",
"1500000US191839602003","Block Group 3; Census Tract 9602; Washington County; Iowa","306","282","24",
"1500000US191839602004","Block Group 4; Census Tract 9602; Washington County; Iowa","263","251","12",
"1500000US191839602005","Block Group 5; Census Tract 9602; Washington County; Iowa","319","294","25",
"1500000US191839603001","Block Group 1; Census Tract 9603; Washington County; Iowa","616","591","25",
"1500000US191839603002","Block Group 2; Census Tract 9603; Washington County; Iowa","392","365","27",
"1500000US191839603003","Block Group 3; Census Tract 9603; Washington County; Iowa","525","491","34",
"1500000US191839604001","Block Group 1; Census Tract 9604; Washington County; Iowa","326","309","17",
"1500000US191839604002","Block Group 2; Census Tract 9604; Washington County; Iowa","466","427","39",
"1500000US191839604003","Block Group 3; Census Tract 9604; Washington County; Iowa","620","586","34",
"1500000US191839604004","Block Group 4; Census Tract 9604; Washington County; Iowa","399","353","46",
"1500000US191839605001","Block Group 1; Census Tract 9605; Washington County; Iowa","641","589","52",
"1500000US191839605002","Block Group 2; Census Tract 9605; Washington County; Iowa","364","332","32",
"1500000US191839605003","Block Group 3; Census Tract 9605; Washington County; Iowa","299","284","15",
"1500000US191850701001","Block Group 1; Census Tract 701; Wayne County; Iowa","413","320","93",
"1500000US191850701002","Block Group 2; Census Tract 701; Wayne County; Iowa","368","300","68",
"1500000US191850701003","Block Group 3; Census Tract 701; Wayne County; Iowa","481","431","50",
"1500000US191850702001","Block Group 1; Census Tract 702; Wayne County; Iowa","833","711","122",
"1500000US191850703001","Block Group 1; Census Tract 703; Wayne County; Iowa","603","534","69",
"1500000US191850703002","Block Group 2; Census Tract 703; Wayne County; Iowa","327","289","38",
"1500000US191870001011","Block Group 1; Census Tract 1.01; Webster County; Iowa","732","716","16",
"1500000US191870001012","Block Group 2; Census Tract 1.01; Webster County; Iowa","563","537","26",
"1500000US191870001013","Block Group 3; Census Tract 1.01; Webster County; Iowa","484","446","38",
"1500000US191870001021","Block Group 1; Census Tract 1.02; Webster County; Iowa","505","459","46",
"1500000US191870001022","Block Group 2; Census Tract 1.02; Webster County; Iowa","266","234","32",
"1500000US191870001023","Block Group 3; Census Tract 1.02; Webster County; Iowa","266","250","16",
"1500000US191870001024","Block Group 4; Census Tract 1.02; Webster County; Iowa","510","459","51",
"1500000US191870002001","Block Group 1; Census Tract 2; Webster County; Iowa","843","769","74",
"1500000US191870002002","Block Group 2; Census Tract 2; Webster County; Iowa","373","347","26",
"1500000US191870002003","Block Group 3; Census Tract 2; Webster County; Iowa","480","431","49",
"1500000US191870003001","Block Group 1; Census Tract 3; Webster County; Iowa","353","321","32",
"1500000US191870003002","Block Group 2; Census Tract 3; Webster County; Iowa","363","310","53",
"1500000US191870004001","Block Group 1; Census Tract 4; Webster County; Iowa","459","414","45",
"1500000US191870004002","Block Group 2; Census Tract 4; Webster County; Iowa","376","311","65",
"1500000US191870004003","Block Group 3; Census Tract 4; Webster County; Iowa","280","196","84",
"1500000US191870005001","Block Group 1; Census Tract 5; Webster County; Iowa","268","215","53",
"1500000US191870005002","Block Group 2; Census Tract 5; Webster County; Iowa","534","455","79",
"1500000US191870006001","Block Group 1; Census Tract 6; Webster County; Iowa","384","331","53",
"1500000US191870006002","Block Group 2; Census Tract 6; Webster County; Iowa","734","658","76",
"1500000US191870006003","Block Group 3; Census Tract 6; Webster County; Iowa","603","543","60",
"1500000US191870006004","Block Group 4; Census Tract 6; Webster County; Iowa","512","480","32",
"1500000US191870007001","Block Group 1; Census Tract 7; Webster County; Iowa","329","269","60",
"1500000US191870007002","Block Group 2; Census Tract 7; Webster County; Iowa","210","171","39",
"1500000US191870007003","Block Group 3; Census Tract 7; Webster County; Iowa","399","264","135",
"1500000US191870009001","Block Group 1; Census Tract 9; Webster County; Iowa","587","482","105",
"1500000US191870009002","Block Group 2; Census Tract 9; Webster County; Iowa","543","473","70",
"1500000US191870009003","Block Group 3; Census Tract 9; Webster County; Iowa","346","306","40",
"1500000US191870101001","Block Group 1; Census Tract 101; Webster County; Iowa","377","327","50",
"1500000US191870101002","Block Group 2; Census Tract 101; Webster County; Iowa","241","218","23",
"1500000US191870101003","Block Group 3; Census Tract 101; Webster County; Iowa","464","436","28",
"1500000US191870102001","Block Group 1; Census Tract 102; Webster County; Iowa","713","666","47",
"1500000US191870103001","Block Group 1; Census Tract 103; Webster County; Iowa","385","347","38",
"1500000US191870103002","Block Group 2; Census Tract 103; Webster County; Iowa","285","263","22",
"1500000US191870103003","Block Group 3; Census Tract 103; Webster County; Iowa","241","221","20",
"1500000US191870103004","Block Group 4; Census Tract 103; Webster County; Iowa","531","468","63",
